wallet,total_transactions,unique_assets,total_volume_usd,avg_transaction_size,median_transaction_size,max_transaction_size,deposit_count,deposit_ratio,borrow_count,borrow_ratio,repay_count,repay_ratio,redeemunderlying_count,redeemunderlying_ratio,liquidationcall_count,liquidationcall_ratio,activity_span_days,transactions_per_day,avg_time_between_tx,std_time_between_tx,min_time_between_tx,net_deposits,net_borrows,deposit_to_borrow_ratio,repay_to_borrow_ratio,liquidation_ratio,transaction_variance,large_transaction_ratio,round_number_ratio,repetitive_pattern_score,asset_concentration,gini_coefficient
0x017d08868e2ddbf4d2b28171457c1ce6976fe212,62,6,1.4417167145462982e+22,2.3253495395908036e+20,1.2864679097337646e+18,1.0151339783816117e+21,20,0.3225806451612903,7,0.11290322580645161,22,0.3548387096774194,11,0.1774193548387097,2,0.03225806451612903,81.95649305555555,0.7564989385035336,32.24517759562841,58.31872481824791,0.0,1.771769266620054e+21,-1.8466352607984275e+20,5.815018955442421,1.1572686793804414,0.0,1.232850802461044e+41,0.11290322580645161,0.3548387096774194,0.3769169751454257,0.3387096774193548,0.3924731182795698
0x017d0b1933cc52fbb03bf16e5e1041f7179eda71,2,2,4.161853674757549e+16,2.0809268373787744e+16,2.0809268373787744e+16,3.6600839921628856e+16,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0,,0.0,3.6600839921628856e+16,5017696825946629.0,7.294350613684958,0.0,0.0,4.9874746390117e+32,0.5,1.0,0.0,0.5,0.0
0x017d0c0429922121cf25b4abe519d64b953b9b72,2,1,1573437245062481.5,786718622531240.8,786718622531240.8,1436928990924640.8,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1.0,2.0,0.13944444444444445,,0.13944444444444445,1436928990924640.8,136508254137840.88,10.526315789473683,0.0,0.0,8.455470463325617e+29,0.5,1.0,0.0,1.0,0.0
0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,1,1,1105627.753216127,1105627.753216127,1105627.753216127,1105627.753216127,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1105627.753216127,0.0,1105627.753216127,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,4,2,1.06220772295893e+22,2.655519307397325e+21,2.655501261136318e+21,4.811019218775008e+21,1,0.25,1,0.25,1,0.25,1,0.25,0,0.0,1.0,4.0,0.008888888888888889,0.0014698618394803284,0.007222222222222222,-7.6142169913557e+16,-3957125885198336.0,9.620818462838109,1.0000079133735673,0.0,6.194687660913024e+42,0.25,0.5,0.0,0.5,0.0
0x017d942c5f14069d512017568814bb4edb871729,1,1,1.4503434582386929e+18,1.4503434582386929e+18,1.4503434582386929e+18,1.4503434582386929e+18,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.4503434582386929e+18,0.0,1.4503434582386929e+18,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x017d9ed24bff6f17e12a70a952f778c7bdb6bfd5,1,1,1127613.228691909,1127613.228691909,1127613.228691909,1127613.228691909,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1127613.228691909,0.0,1127613.228691909,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x017e019d6344b47854635ee87f728831260c87b5,40,3,1.1816580907812438e+20,2.9541452269531095e+18,59717503.68409354,5.872633524897954e+19,13,0.325,12,0.3,7,0.175,8,0.2,0,0.0,9.031226851851851,4.429077096186329,5.557678062678062,19.43643730565883,0.0044444444444444444,3.1252577534550835e+17,4.0061280274179686e+17,147.37137841984182,1.2225756749372069e-09,0.0,1.6768129840772768e+38,0.1,0.275,0.4967948717948718,0.9,0.5666666666666668
0x017e2a9de4d669a21084a6d2014b38a5e2863643,9,4,4.0740252488156486e+20,4.526694720906276e+19,6.866035309972697e+19,7.555440492569418e+19,6,0.6666666666666666,3,0.3333333333333333,0,0.0,0,0.0,0,0.0,1.0,9.0,0.036736111111111115,0.039441020978195664,0.009444444444444445,2.627177873482845e+20,1.4468473753328037e+20,1.8157947536646992,0.0,0.0,1.208356381967268e+39,0.0,0.5555555555555556,0.4236111111111111,0.3333333333333333,0.19444444444444442
0x017f1e8b5ef8d86d279ba8ae5120694006a18001,6,1,16043995184.243608,2673999197.3739347,3510816821.8957667,4499586345.536806,2,0.3333333333333333,1,0.16666666666666666,1,0.16666666666666666,2,0.3333333333333333,0,0.0,22.534895833333334,0.26625372685880694,108.16749999999999,241.84628041557463,0.0,21562720.637328148,16850128.83081627,1.2849250709744666,0.99521200037532,0.0,3.0773941032944835e+18,0.16666666666666666,0.5,0.08333333333333333,1.0,0.0
0x017f8a86bc732b517e04a8e6cbb5ad22b899e4ba,1,1,547101128.7476275,547101128.7476275,547101128.7476275,547101128.7476275,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,-547101128.7476275,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,141,8,1.8845881448636606e+22,1.336587336782738e+20,15982792131.196075,2.2417994351814823e+21,48,0.3404255319148936,28,0.19858156028368795,15,0.10638297872340426,50,0.3546099290780142,0,0.0,98.27949074074074,1.4346838688038694,16.8479126984127,110.29728421107788,0.0,-7.61740766849167e+20,-9.398418705918362e+16,128.058594587094,1.0013414549628297,0.0,1.256490436708864e+41,0.09929078014184398,0.3262411347517731,0.44285714285714284,0.3475177304964539,0.3856382978723404
0x017fe812df7bea272511a47955099a9e8d20282e,10,4,1.0985363527617332e+22,1.0985363527617332e+21,3513227526.2502003,1.0185870708880014e+22,2,0.2,3,0.3,2,0.2,3,0.3,0,0.0,3.9813425925925925,2.5117155249601733,10.616913580246912,13.017552775955128,0.06166666666666667,9.386377891428355e+21,3991932911.7169046,1016180516030.1415,0.6017498590084289,0.0,1.0258147742309261e+43,0.1,0.5,0.05555555555555555,0.7,0.44999999999999996
0x017fe9a4c15da854133d4fd220948ac084f8ae14,3,1,1.0726913964082735e+20,3.5756379880275784e+19,4.736111690272639e+19,4.754603181169046e+19,2,0.6666666666666666,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,1.0,3.0,0.97,0.11706545599643954,0.8872222222222222,9.490714871441687e+19,1.2361990926410498e+19,7.677335251205744,0.0,0.0,4.1048162427443996e+38,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0
0x018037f8fa6a91dda30b919de140e1bab5b969a9,1,1,3.359205894010808e+20,3.359205894010808e+20,3.359205894010808e+20,3.359205894010808e+20,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,3.359205894010808e+20,0.0,3.359205894010808e+20,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x0180a2047666c6e8a99e6c9a8d001bbc47208df5,2,2,6.548254181325926e+16,3.274127090662963e+16,3.274127090662963e+16,6.045222738630976e+16,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0,,0.0,6.045222738630976e+16,5030314426949505.0,12.017584241343208,0.0,0.0,1.5357942180374522e+33,0.5,1.0,0.0,0.5,0.0
0x0180af6a237c41c8a0b5297a0fdb8ad1d76e4c92,1,1,9.945834549572543e+17,9.945834549572543e+17,9.945834549572543e+17,9.945834549572543e+17,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,9.945834549572543e+17,0.0,9.945834549572543e+17,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x01812580ff18cdaa3e9b3cdaa81496cd98d3f56f,237,8,4.827492456926045e+22,2.0369166484920022e+20,1.4192864245500006e+18,9.670730424655997e+21,115,0.48523206751054854,27,0.11392405063291139,79,0.3333333333333333,16,0.06751054852320675,0,0.0,91.65546296296296,2.585770584081489,9.320894538606403,18.085605985228952,0.0011111111111111111,3.365750858873716e+21,4.1330706355141214e+20,7.522095160987379,0.8646696387982998,0.0,6.772274174106011e+41,0.10126582278481013,0.5527426160337553,0.4808696274047057,0.31223628691983124,0.40031645569620256
0x01816f1a627dd1231b4d47c93362aec467aba32b,3,1,1.749261450721772e+20,5.8308715024059064e+19,4.168911036400152e+19,9.183084248744537e+19,1,0.3333333333333333,0,0.0,0,0.0,2,0.6666666666666666,0,0.0,4.505949074074074,0.6657864859727624,54.07138888888889,8.492745279151094,48.06611111111111,-9.154792434417413e+19,0.0,4.168911036400152e+19,0.0,0.0,8.428197829225872e+38,0.3333333333333333,0.0,0.0,1.0,0.0
0x0181fb8d39d57383731eb0482249e780de07abde,1,1,11786.397196000005,11786.397196000005,11786.397196000005,11786.397196000005,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,11786.397196000005,0.0,11786.397196000005,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x0183a86573f2daf8f5d1f31b9d3c82631345630f,2,1,3.4381155938400092e+16,1.7190577969200046e+16,1.7190577969200046e+16,2.977242189840008e+16,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0,,0.0,2.977242189840008e+16,4608734040000013.0,6.459999999999999,0.0,0.0,3.1660559331749548e+32,0.5,1.0,0.0,1.0,0.0
0x0183b5764427bc889109b2d2039690e1d90987f9,2,2,1.9921391273494268e+21,9.960695636747134e+20,9.960695636747134e+20,1.9921391273488212e+21,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1.0,2.0,0.10444444444444445,,0.10444444444444445,1.9921391273488212e+21,605610298.4664998,3289473663828.422,0.0,0.0,1.9843091513558553e+42,0.5,0.5,0.0,0.5,0.0
0x018423caf5f8ecafb391edf7c4540802981cd0fa,1,1,1.0162077541662929e+18,1.0162077541662929e+18,1.0162077541662929e+18,1.0162077541662929e+18,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0162077541662929e+18,0.0,1.0162077541662929e+18,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x0184df2afb9845c27504419ac7d5efccae41b951,12,4,6.867428183885423e+21,5.722856819904519e+20,1256535484.4547777,4.018175000000003e+21,5,0.4166666666666667,4,0.3333333333333333,1,0.08333333333333333,2,0.16666666666666666,0,0.0,81.85975694444444,0.14659217725437435,178.60310606060605,287.8668404845956,0.021666666666666667,6.86742818387539e+21,3000303978.839446,1715719837052.2273,0.25042083938113086,0.0,1.4024760766744314e+42,0.16666666666666666,0.5833333333333334,0.22727272727272727,0.5833333333333334,0.41666666666666663
0x0185080e4a3cc98dcd527719ca0dac91075725ae,6,4,3.779143930515087e+21,6.298573217525145e+20,5.2270384031692474e+17,1.90205483350707e+21,3,0.5,0,0.0,0,0.0,3,0.5,0,0.0,42.029444444444444,0.14275706184817522,201.74133333333333,343.41594964056475,0.0077777777777777776,-2.4965739583933514e+19,0.0,1.8770890954655767e+21,0.0,0.0,9.514064253058707e+41,0.16666666666666666,0.0,0.1,0.3333333333333333,0.16666666666666674
0x0185326b75f0e915a7518b9f5dce248c09226935,2,1,1.1112116162333286e+18,5.556058081166643e+17,5.556058081166643e+17,1.0118152862768653e+18,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,7.935659722222222,0.2520269353787186,190.45583333333335,,190.45583333333335,1.1112116162333286e+18,0.0,1.1112116162333286e+18,0.0,0.0,4.162541759264057e+35,0.5,0.0,0.0,1.0,0.0
0x0185c3dd9f48bfaea84a637c769840f5c3bdb658,14,3,7.422731282470676e+21,5.3019509160504826e+20,9925364015.821428,7.42273128229179e+21,0,0.0,0,0.0,0,0.0,14,1.0,0,0.0,51.7184375,0.2706964996767352,95.48019230769229,314.29248503557596,0.0,-7.422731282470676e+21,0.0,0.0,0.0,0.0,3.935495692064915e+42,0.14285714285714285,0.21428571428571427,0.46153846153846156,0.5,0.28571428571428575
0x0185e80948461135faabd6d01fe4afa8586fe6c4,1,1,1857924.5666224367,1857924.5666224367,1857924.5666224367,1857924.5666224367,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1857924.5666224367,0.0,1857924.5666224367,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x018650dae189c5083dcbec8ae1edcf8b83e08380,19,3,9.822998278031486e+21,5.1699990937007817e+20,1.2567203096857857e+20,2.679439550453763e+21,8,0.42105263157894735,2,0.10526315789473684,2,0.10526315789473684,7,0.3684210526315789,0,0.0,16.59746527777778,1.1447531103101,22.129953703703702,65.28314252765858,0.011666666666666667,3.1470918078997463e+18,2.137707341955072e+18,5.9891366736218075,0.9969596462243101,0.0,5.174611248383288e+41,0.10526315789473684,0.42105263157894735,0.32894736842105265,0.5263157894736842,0.31578947368421045
0x0186d975cfe19772e58f4d314a52984b31a2cbeb,116,6,7.35091202061867e+23,6.33699312122299e+21,35041942623.82619,5.491268346480017e+22,37,0.31896551724137934,29,0.25,20,0.1724137931034483,30,0.25862068965517243,0,0.0,103.05569444444444,1.1256049520148894,21.50727536231884,86.82910266960113,0.0038888888888888888,2.7919042831935715e+23,2.8955605640764625e+22,17.01442610028693,1.2247926455402866e-11,0.0,1.3803411279238966e+44,0.10344827586206896,0.4482758620689655,0.4606446776611694,0.28448275862068967,0.27298850574712646
0x0187cd7fa0f5f10661e12be1538611de29bc6f77,12,2,2.9071666310372717e+20,2.4226388591977263e+19,215514872.0637759,1.568690160000004e+20,4,0.3333333333333333,5,0.4166666666666667,1,0.08333333333333333,2,0.16666666666666666,0,0.0,2.89193287037037,4.1494739117036135,6.3096717171717165,17.3333129072254,0.01,8.711046470792507e+19,2.036061983951165e+20,0.4278379803507638,1.4747133163652712e-14,0.0,2.089091904353089e+39,0.16666666666666666,0.5833333333333334,0.13636363636363635,0.5833333333333334,0.08333333333333326
0x0188470b85e116ba8a7a42a71a8d67229f44e7ad,11,4,4.962704989265765e+20,4.511549990241604e+19,54532863.58997835,1.894094833123535e+20,8,0.7272727272727273,3,0.2727272727272727,0,0.0,0,0.0,0,0.0,21.680092592592594,0.5073779068525913,52.03222222222222,75.48741445488564,0.017777777777777778,4.9627049892643353e+20,142949880.3955804,3471639833157.753,0.0,0.0,4.3573580271161184e+39,0.09090909090909091,0.36363636363636365,0.35,0.2727272727272727,0.06818181818181812
0x01884fdcd3a66259cfa65a20bebe3db9f24d97b2,2,1,20271360757.19896,10135680378.59948,10135680378.59948,10135680434.266726,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,1.0,2.0,0.0033333333333333335,,0.0033333333333333335,-111.33449363708496,0.0,10135680322.932232,0.0,0.0,6197.684736713058,0.5,0.5,0.0,1.0,0.0
0x0188946f1b60fa1af2e53bf2f4dc0a0670c631f0,1,1,1.6940263384922723e+17,1.6940263384922723e+17,1.6940263384922723e+17,1.6940263384922723e+17,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.6940263384922723e+17,0.0,1.6940263384922723e+17,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x0188e83acb7f9e765bdd3e5cf7937d3d9e1c2879,3,1,3355431.3405091166,1118477.1135030389,1103262.991600002,1156346.8866034455,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,5.457824074074074,0.5496696044584312,65.49388888888889,70.73110564788902,15.479444444444445,3355431.3405091166,0.0,3355431.3405091166,0.0,0.0,1089433875.5668197,0.3333333333333333,1.0,0.25,1.0,0.0
0x0188f8b6f58aec2e47c1ba1fc38b9978273de931,1,1,9.38657742216882e+19,9.38657742216882e+19,9.38657742216882e+19,9.38657742216882e+19,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,9.38657742216882e+19,0.0,9.38657742216882e+19,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x0188f96b20d00a3ab9d19b8aa91988b720294ce3,2,2,1.5854237614716176e+16,7927118807358088.0,7927118807358088.0,1.5854237614713926e+16,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1.0,2.0,0.15666666666666668,,0.15666666666666668,1.5854237614713926e+16,2250.9558575093106,7043335639756.476,0.0,0.0,1.2567842517186928e+32,0.5,1.0,0.0,0.5,0.0
0x01894ddf668719ae49d364e6c77d21cfa3926ac6,6,4,2.791025908797263e+17,4.651709847995438e+16,3055293.3927956317,2.3174327946831568e+17,1,0.16666666666666666,2,0.3333333333333333,0,0.0,0,0.0,3,0.5,52.54034722222222,0.1141979510455589,252.1936666666667,371.5726188828876,0.008333333333333333,2.3174327946831568e+17,4.7359311411410616e+16,4.893299175217318,0.0,0.0,8.592961849910278e+33,0.16666666666666666,0.16666666666666666,0.26666666666666666,0.5,0.25
0x018a26884caafb6a420d3de9541cf924178783de,1,1,1.3126439401450348e+18,1.3126439401450348e+18,1.3126439401450348e+18,1.3126439401450348e+18,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.3126439401450348e+18,0.0,1.3126439401450348e+18,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x018a5329c9b24f31bff452166c73369354ae71a6,67,3,250711181435763.7,3741957931877.07,10.043028935002347,10102955253495.256,67,1.0,0,0.0,0,0.0,0,0.0,0,0.0,22.19736111111111,3.0183768090551304,8.071767676767678,23.56809856688679,0.007222222222222222,250711181435763.7,0.0,250711181435763.7,0.0,0.0,2.3880758719116638e+25,0.1044776119402985,0.373134328358209,0.5073496155585708,0.373134328358209,0.039800995024875586
0x018a6ad6ef7642a5bfdc470a2e1cdebec1e41045,1,1,1.1048307191695122e+18,1.1048307191695122e+18,1.1048307191695122e+18,1.1048307191695122e+18,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.1048307191695122e+18,0.0,1.1048307191695122e+18,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x018aae0cbe0aff89e183a7f1f0b34b308561b049,1,1,2.719027195920005e+16,2.719027195920005e+16,2.719027195920005e+16,2.719027195920005e+16,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,2.719027195920005e+16,0.0,2.719027195920005e+16,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,31,5,5.18466013596463e+22,1.6724710116014935e+21,8120838507.342218,9.44029211540152e+21,7,0.22580645161290322,9,0.2903225806451613,11,0.3548387096774194,4,0.12903225806451613,0,0.0,67.80518518518518,0.45719217365655423,54.24414814814815,189.70712894601576,0.0077777777777777776,1.2629579860086861e+21,5.716541565356282e+21,1.5108696230257752,0.5120026538243478,0.0,8.719514519051754e+42,0.0967741935483871,0.6451612903225806,0.2833333333333333,0.3870967741935484,0.3096774193548388
0x018bde66f5b0a1a992a40d6f75dee3c5a29f25c9,2,2,5.850144706234166e+16,2.925072353117083e+16,2.925072353117083e+16,5.348003834486023e+16,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0,,0.0,5.348003834486023e+16,5021408717481429.0,10.650405365067362,0.0,0.0,1.1741193926817374e+33,0.5,1.0,0.0,0.5,0.0
0x018bf5774c55789146bac375e052f826294ecb06,6,1,9.721786902815015e+20,1.6202978171358357e+20,1.8367924432527707e+20,3.031368631106405e+20,2,0.3333333333333333,1,0.16666666666666666,1,0.16666666666666666,2,0.3333333333333333,0,0.0,3.0127083333333333,1.9915635156628173,14.461000000000002,32.17293269520012,0.0,-1.5279873331863224e+18,5.253493869462815e+17,1.6398986634369737,0.9971439387511624,0.0,9.907046250659472e+39,0.16666666666666666,0.6666666666666666,0.08333333333333333,1.0,0.0
0x018d48fd560a59dab8b345917330a468f04cbc2b,2,2,1.8881800000001085e+20,9.440900000000542e+19,9.440900000000542e+19,1.888180000000001e+20,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6.2634375,0.3193134760265429,150.3225,,150.3225,1.8881800000001085e+20,0.0,1.8881800000001085e+20,0.0,0.0,1.7826118561997987e+40,0.5,0.5,0.0,0.5,0.0
0x018e1ba194311b98a6e92b6b2650ed2dd4a90cf9,4,2,4.781086306081403e+21,1.1952715765203508e+21,1.1952715765203508e+21,2.390543153040005e+21,1,0.25,1,0.25,1,0.25,1,0.25,0,0.0,1.0,4.0,0.006481481481481481,0.0006415002990995838,0.006111111111111111,0.0,0.0,3431458612762.816,1.0,0.0,1.904898855514372e+42,0.0,1.0,0.25,0.5,0.0
0x018e2339fe910022db81f0df861ff792d406cf3d,87,7,2.630509190634989e+22,3.023573782339068e+20,46897451112.76687,2.7556567436305724e+21,26,0.2988505747126437,18,0.20689655172413793,14,0.16091954022988506,29,0.3333333333333333,0,0.0,107.98861111111111,0.8056405125026045,30.136356589147283,82.81443815209848,0.011666666666666667,4.980760782313949e+21,1.2702820579985237e+21,11.814529865518466,2.1359028402465246e-10,0.0,3.793242797085716e+41,0.10344827586206896,0.41379310344827586,0.4127238706228281,0.3218390804597701,0.34154351395730703
0x018ed52cf0254857c3d2cd4ad06a673c56eca644,141,5,1.9758576779237037e+23,1.4013175020735488e+21,3.192021402347907e+20,8.612306902373191e+21,80,0.5673758865248227,22,0.15602836879432624,17,0.12056737588652482,22,0.15602836879432624,0,0.0,69.92236111111112,2.0165222935756124,11.986690476190475,34.168760382605264,0.002777777777777778,1.2712256514733994e+22,4.1265805101893513e+21,1.2261611742283403,0.9143154926465789,0.0,3.3459983102883094e+42,0.09219858156028368,0.40425531914893614,0.5600050658561296,0.8085106382978723,0.6638297872340425
0x018fe0518c0a46855801280950fe0cc98ac96a77,1,1,99431.87225064216,99431.87225064216,99431.87225064216,99431.87225064216,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,99431.87225064216,0.0,99431.87225064216,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x01905431efb225a63b873d8fa6f98b067df4a924,2,1,2466734.4432302047,1233367.2216151024,1233367.2216151024,2367166.911994136,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6.117743055555556,0.3269179470006981,146.82583333333332,,146.82583333333332,2466734.4432302047,0.0,2466734.4432302047,0.0,0.0,2571003475807.1846,0.5,0.0,0.0,1.0,0.0
0x0191c087cbf29aa1103c1010c470743264a052b1,1,1,1.0016389465626236e+16,1.0016389465626236e+16,1.0016389465626236e+16,1.0016389465626236e+16,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0016389465626236e+16,0.0,1.0016389465626236e+16,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x019218cb876c7e22a903ca74c0b62ec90344920d,28,3,8.524401711777057e+21,3.04442918277752e+20,2.58619294218614e+20,7.679852297812565e+20,13,0.4642857142857143,11,0.39285714285714285,2,0.07142857142857142,2,0.07142857142857142,0,0.0,43.83306712962963,0.6387871493727385,38.962726337448565,180.5785697503135,0.0044444444444444444,2.597873496784304e+21,1.4857008664877502e+21,1.4284330404922319,0.42767577428913583,0.0,5.928846675320737e+40,0.10714285714285714,0.03571428571428571,0.5674603174603174,0.75,0.4761904761904761
0x019271b315e55cd40d409ef21ede9c3b61646736,25,5,5.098689558876915e+20,2.039475823550766e+19,1.3622844025787494e+18,6.513959496170327e+19,9,0.36,6,0.24,3,0.12,7,0.28,0,0.0,3.3999074074074076,7.353141425420082,3.3999074074074067,11.128149371681282,0.0044444444444444444,6.3531067531265786e+19,6.2605408386785935e+19,1.3559672954448796,0.5361791352678622,0.0,6.486594992424892e+38,0.12,0.36,0.35083333333333333,0.4,0.33599999999999997
0x019287e476e382e9b733e089cb205b4dd255902a,1,1,53431147.67234561,53431147.67234561,53431147.67234561,53431147.67234561,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,53431147.67234561,0.0,53431147.67234561,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x019315575492be540e0d56306948b3180fe39788,1,1,1.1293072721828443e+17,1.1293072721828443e+17,1.1293072721828443e+17,1.1293072721828443e+17,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.1293072721828443e+17,0.0,1.1293072721828443e+17,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x0193960db1204a3c0882225576c92b95af25092e,1,1,1.4610302049095606e+18,1.4610302049095606e+18,1.4610302049095606e+18,1.4610302049095606e+18,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.4610302049095606e+18,0.0,1.4610302049095606e+18,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x0193caf8a49dba421bca7d16eebd0e7dff9c559b,3,2,9.794272446225635e+20,3.264757482075212e+20,7.277026613670004e+19,8.352191763645493e+20,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0,4.669224537037037,0.6425049761911255,56.03069444444444,65.3168283080537,9.844722222222222,8.352191763645493e+20,1.3324640153858376e+18,11.477478655850694,0.9816894442452253,0.0,1.94115350634812e+41,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.16666666666666674
0x0193d4e60ad8eb4f9546ef607237277b82d5c5b0,2,1,2.6630169535311263e+20,1.3315084767655631e+20,1.3315084767655631e+20,1.3315085079002817e+20,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,1.0,2.0,0.015,,0.015,-6226943721472.0,0.0,1.3315084456308444e+20,0.0,0.0,1.938741405518978e+25,0.5,0.0,0.0,1.0,0.0
0x0194d076503771b976a062c4cde310b13d3e9960,42,6,6.33448579861506e+23,1.5082109044321572e+22,2.2992117191358598e+20,3.053030792890712e+23,31,0.7380952380952381,3,0.07142857142857142,3,0.07142857142857142,5,0.11904761904761904,0,0.0,98.04583333333333,0.42837108495176573,57.392682926829266,144.84554488801743,0.0038888888888888888,6.090245195984929e+23,14654673550.457886,3257011358219.0527,0.9231686573727959,0.0,2.7735192102560362e+45,0.11904761904761904,0.3333333333333333,0.4137630662020906,0.35714285714285715,0.38888888888888884
0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,12,2,2.1948438320671752e+20,1.829036526722646e+19,27492989.723101348,2.1948438320641753e+20,4,0.3333333333333333,4,0.3333333333333333,2,0.16666666666666666,2,0.16666666666666666,0,0.0,62.30945601851852,0.1925871411304501,135.94790404040404,324.69514967317645,0.019444444444444445,2.1948438320638745e+20,22169.061884745955,2742551711016.264,0.9997229880426325,0.0,4.014449539290797e+39,0.08333333333333333,0.6666666666666666,0.26136363636363635,0.9166666666666666,0.41666666666666674
0x01952760a2f72cfa13b3557b6e015b40126961c0,53,5,1.4200654007564052e+22,2.6793686806724628e+20,1626364776.6522648,1.844847970887536e+21,22,0.41509433962264153,5,0.09433962264150944,2,0.03773584905660377,24,0.4528301886792453,0,0.0,16.86730324074074,3.1421738996181388,7.784909188034188,27.26354847646742,0.005555555555555556,-3.9090978555934246e+21,-47592084.91662884,1225376517279.5173,1.0113332177183119,0.0,3.5424270207019295e+41,0.07547169811320754,0.4339622641509434,0.4323294629898403,0.5283018867924528,0.49056603773584906
0x01952b83f4fbb1fdd4bf11087638f0821175f7b4,21,6,9.318130390180037e+20,4.4372049477047796e+19,198110561.9887682,3.173530455600868e+20,9,0.42857142857142855,2,0.09523809523809523,2,0.09523809523809523,8,0.38095238095238093,0,0.0,79.7397800925926,0.26335663298312495,95.68773611111112,261.0930489352423,0.03166666666666667,3.3912209559324564e+20,-229764.7998931706,3025159590557.1133,1.0010938012004555,0.0,8.552744049089307e+39,0.09523809523809523,0.6190476190476191,0.32380952380952377,0.5714285714285714,0.4841269841269842
